uid;state;path_row;main_class;class_name;def_cloud;julian_day;image_date;year;area_km;scene_id;source;satellite;sensor;uuid;publish_ye
641939;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,017931967;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4e397c51-931c-488c-b0ee-8a17d23b93b1;01/01/08
641940;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,016900537;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8e11e08e-ae15-4631-ba64-0067c2bb8fe6;01/01/08
641941;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,010081161;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4b6ceaea-17e7-405a-9b67-721db71a4b36;01/01/08
641942;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,045290068;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;84603083-fa41-4707-8844-71d6d3a7cba3;01/01/08
641943;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,113918393;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d07bed53-c9a6-47bb-83d2-d87c8ae52a8e;01/01/08
641945;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,134831778;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b932b493-d023-4c78-9356-509b44c58f4c;01/01/08
641946;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,02556367;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a874a429-1a44-4fde-8081-4d104d3ca6ac;01/01/08
641947;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,059867393;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;59391425-1754-4163-a90e-9c29cb56d20f;01/01/08
641948;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,024940314;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;43de6d76-a684-4635-b4b4-8a47f3e6da78;01/01/08
641949;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,031335328;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ea118cdb-7ce6-43a0-803c-51b98acf56a8;01/01/08
641950;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,017720551;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9e5c6a33-96f2-4e2c-bc19-e9f03307bf98;01/01/08
641951;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,075606584;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1fb87579-29ae-4646-9ddb-7a2aa89c17f9;01/01/08
641952;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,011225496;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;08edfc04-73ed-4385-8cdd-f7f80613db96;01/01/08
641953;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,030633743;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;04a8e32c-2888-417a-8470-39bac4b52743;01/01/08
641954;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,027813599;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c13b40da-f806-44da-a2b8-a37f62d60066;01/01/08
641955;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012611192;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b9f237e2-4d89-41c2-936a-abd1e03f98e2;01/01/08
641956;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,015064357;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1f30393f-808b-452c-8d19-4e2471f1de25;01/01/08
641957;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,015819638;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3ae93f79-d2df-4a60-a65f-ca3a2b8e0f41;01/01/08
641958;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,022686202;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;abd77118-9bfe-427f-be38-a79163010cfa;01/01/08
641959;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,0131699;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;13c64510-aa31-489a-8037-8ba36e6d75c3;01/01/08
641960;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012736874;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;75754b17-d58c-46d8-94f4-dac4205511b4;01/01/08
641966;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012439821;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;67516ffd-14cd-45d8-b533-d7fdb18bf868;01/01/08
641987;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,051936549;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9c38ea9b-ddff-41ab-8dbd-c338307d0808;01/01/08
641992;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,03514005;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;12b835ca-4635-447e-b245-e64a479fb3cd;01/01/08
641993;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,022781501;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9a5466b8-bac6-473b-920c-bb7187637062;01/01/08
641994;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,0294482;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;92d41139-5c2f-4af1-bec1-547a77466f06;01/01/08
641995;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,015955842;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;071cdc68-231b-452d-ae4f-3dede969ac64;01/01/08
641997;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,015115045;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;64c94d7d-2996-469c-98fd-2abd111ca868;01/01/08
641999;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,026180379;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6d8c10c0-b687-4fcd-a745-eb7989804f84;01/01/08
642000;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,03124389;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ca4d031c-dbdc-411a-bdd1-e538d0dafb69;01/01/08
642001;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,011938961;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9656653d-5d00-494f-8f5b-1a7e8996aeb1;01/01/08
642002;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,072708232;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;844471dc-50f3-4ce7-beed-da81172fbc4a;01/01/08
642006;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,014311826;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9e10fc00-ea03-4476-be6e-c0f83087fb68;01/01/08
642008;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,017875702;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2bde7115-2e04-4bd9-a148-ace51623edbd;01/01/08
642009;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,034332792;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4d588213-2983-4ede-bebc-ea0632cf5db6;01/01/08
642011;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,022625707;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8644be5a-c08d-451f-9508-daeb322d023f;01/01/08
642069;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,011247792;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3033778d-dfa9-4034-95ef-ae5489bd71fa;01/01/08
642078;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,02555771;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;aac62230-8f7e-4b8f-8eb9-5c0524788a20;01/01/08
642087;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,019255631;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;cf86052e-3cfe-4c58-ad18-0229df38876e;01/01/08
642104;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,019989571;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;866249ec-9de3-4aae-9905-32ccb2f269f8;01/01/08
642109;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,01258455;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b7013181-cffb-4d01-ae18-3392f8a17eac;01/01/08
642114;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,033635257;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;021904a3-b17b-4644-b8d0-0d09a3f24ec8;01/01/08
642125;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,01259458;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;253b56ea-13c1-44e9-8432-d3b00bd1a782;01/01/08
642115;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,059675479;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;96a163bc-ab79-4a8f-9bdd-d690a2ce9693;01/01/08
642116;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,028067494;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5a08383f-67f1-49f4-bd33-f09fa5439438;01/01/08
642121;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012670995;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;246f23d0-668a-4cf4-adfc-45144454004c;01/01/08
642123;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,018981209;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;76f16223-9c66-4dd2-96f6-0d772fea942c;01/01/08
642126;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,026661925;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;533ce71c-fb71-4f01-8d22-c79ef310d863;01/01/08
642133;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,022157282;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1babed9c-a5ba-4c2c-a42f-07fbcfe44d6c;01/01/08
642136;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,010655324;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4c99aed6-3893-4cc1-917c-ded6d86cd2a6;01/01/08
642137;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,015171849;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ddab3521-273f-4607-97b7-8f28eb6af18c;01/01/08
642140;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,065930188;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1f3f68c3-35e6-48c6-8e19-81d1389cb3c2;01/01/08
642141;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,137856215;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;635a13e5-c90d-40dc-b231-b01a059539b8;01/01/08
642142;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,014888307;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;6e6c61bd-e537-4dca-888a-47a976194e06;01/01/08
642143;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,014995584;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dfbee61b-8c2c-4c17-8a98-ae53f26f190b;01/01/08
642144;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012985344;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;35d26a7e-ea8f-4de7-9fed-84d4688669eb;01/01/08
642145;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,016685075;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dcf93118-6c7b-4a71-98c1-ce0d42ab75a9;01/01/08
642146;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,011890693;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;54c4f8f1-477e-42fd-a882-125fd365f095;01/01/08
642147;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,036512193;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4e3ac9e5-cd97-4776-8ff1-05a75a59dd62;01/01/08
642148;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012378471;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1a3d58ac-6c3b-4fd7-b1a7-066294148755;01/01/08
642173;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,012019987;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;014dc866-4beb-4581-8acb-e863ef3c017b;01/01/08
642149;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,065644912;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;97602141-85f1-40f0-9d7c-bb7eec9cf42b;01/01/08
642150;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,079329709;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;375aa0c6-73a0-48e3-a16c-88f7b7dd4bdd;01/01/08
642151;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,011352078;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;78e59378-b893-42d3-9a4c-53aa236ae01b;01/01/08
642152;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,021606494;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;d3effe90-14ff-4845-b464-7b16dbd2e575;01/01/08
642153;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,025971396;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3267eb5f-3c6f-40df-a76f-fd4ccf2c306b;01/01/08
642154;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,026065973;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5e8aede4-eb72-4766-994a-7fd1d157a286;01/01/08
642155;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,021407215;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;928fe2b4-f347-4f6d-9f37-5285a2ebda1f;01/01/08
642156;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,011038404;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ef5119b5-9b19-4096-899e-1e327ef8a3e2;01/01/08
642158;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,020099215;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;75ece551-b510-451a-84b9-ff8ac184b2ac;01/01/08
642159;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,013962235;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;02bc9659-88df-4b4c-9153-39dc1829406b;01/01/08
642160;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,017130159;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;edc8e301-e830-4ad8-8ccd-8cbc508de65f;01/01/08
642161;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,275853999;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9279b19d-ad83-4c04-8a75-1750c1427ae5;01/01/08
642162;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,040900035;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0ac403a1-e8b5-42f9-a5cf-68a49725518c;01/01/08
642163;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,017740519;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;45c3d80b-812d-4e43-b10e-7df9df2ab5c7;01/01/08
642164;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,016397201;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9710916e-e555-4350-8b55-1b1dd3a12aaa;01/01/08
642165;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,019241785;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;720ed6a1-92e6-4da1-8811-5442f61eb44f;01/01/08
642166;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,018991529;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b99d2f27-efd8-4cba-abe5-d3456e20e849;01/01/08
642167;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,027920592;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8aba7c7c-afb1-4ae6-bca1-a09695f5f38d;01/01/08
642168;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,039976225;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a399014d-9dd1-44a3-b254-3311ed55296e;01/01/08
642169;SP;22077;desmatamento;d2008;;158;06/06/08;2008;0,024080343;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ebc6c609-274e-46d2-bdd8-98f2b2ae045d;01/01/08
